name,groups,ctrlength,length,contour_1,contour_2,contour_3,contour_4,contour_5,contour_6,contour_7,contour_8,contour_9,contour_10,contour_11,contour_12,contour_13,contour_14,contour_15,contour_16,contour_17,contour_18,contour_19,contour_20,contour_21,contour_22,contour_23,contour_24,contour_25,contour_26,contour_27,contour_28,contour_29,contour_30,contour_31,contour_32,contour_33,contour_34,contour_35,contour_36,contour_37,contour_38,contour_39,contour_40,contour_41,contour_42,contour_43,contour_44,contour_45,contour_46,contour_47,contour_48,contour_49,contour_50,contour_51,contour_52,contour_53,contour_54,contour_55,contour_56,contour_57,contour_58,contour_59,contour_60,contour_61,contour_62,contour_63,contour_64,contour_65,contour_66,contour_67,contour_68,contour_69,contour_70,contour_71,contour_72,contour_73,contour_74,contour_75,contour_76,contour_77,contour_78,contour_79,contour_80,contour_81,contour_82,contour_83,contour_84,contour_85,contour_86,contour_87,contour_88,contour_89,contour_90,contour_91,contour_92,contour_93,contour_94,contour_95,contour_96,contour_97,contour_98,contour_99,contour_100,contour_101,contour_102,contour_103,contour_104,contour_105,contour_106,contour_107,contour_108,contour_109,contour_110,contour_111,contour_112,contour_113,contour_114,contour_115,contour_116,contour_117,contour_118,contour_119,contour_120,contour_121,contour_122,contour_123,contour_124,contour_125,contour_126,contour_127,contour_128,contour_129,contour_130,contour_131,contour_132,contour_133,contour_134,contour_135,contour_136,contour_137,contour_138,contour_139,contour_140,contour_141,contour_142,contour_143,contour_144,contour_145,contour_146,contour_147,contour_148,contour_149,contour_150,contour_151,contour_152,contour_153,contour_154,contour_155,contour_156,contour_157,contour_158,contour_159,contour_160,contour_161,contour_162,contour_163,contour_164,contour_165,contour_166,contour_167,contour_168,contour_169,contour_170,contour_171,contour_172,contour_173,contour_174,contour_175,contour_176,contour_177,contour_178,contour_179,contour_180,contour_181,contour_182,contour_183,contour_184,contour_185,contour_186,contour_187,contour_188,contour_189,contour_190,contour_191,contour_192,contour_193,contour_194,contour_195,contour_196,contour_197,contour_198,contour_199,contour_200,contour_201,contour_202,contour_203,contour_204,contour_205,contour_206,contour_207,contour_208,contour_209,contour_210,contour_211,contour_212,contour_213,contour_214,contour_215,contour_216,contour_217,contour_218,contour_219,contour_220,contour_221,contour_222,contour_223,contour_224,contour_225,contour_226,contour_227,contour_228,contour_229,contour_230,contour_231,contour_232,contour_233,contour_234,contour_235,contour_236,contour_237,contour_238,contour_239,contour_240,contour_241,contour_242,contour_243,contour_244,contour_245,contour_246,contour_247,contour_248,contour_249,contour_250,contour_251,contour_252,contour_253,contour_254,contour_255,contour_256,contour_257,contour_258,contour_259,contour_260,contour_261,contour_262,contour_263,contour_264,contour_265,contour_266,contour_267,contour_268,contour_269,contour_270,contour_271,contour_272,contour_273,contour_274,contour_275,contour_276,contour_277,contour_278,contour_279,contour_280,contour_281,contour_282,contour_283,contour_284,contour_285,contour_286,contour_287,contour_288,contour_289,contour_290,contour_291,contour_292,contour_293,contour_294,contour_295,contour_296,contour_297,contour_298,contour_299,contour_300,contour_301,contour_302,contour_303,contour_304,contour_305,contour_306,contour_307,contour_308,contour_309,contour_310,contour_311,contour_312,contour_313,contour_314,contour_315,contour_316,contour_317,contour_318,contour_319,contour_320,contour_321,contour_322,contour_323,contour_324,contour_325,contour_326,contour_327,contour_328,contour_329,contour_330,contour_331,contour_332,contour_333,contour_334,contour_335,contour_336,contour_337,contour_338,contour_339,contour_340,contour_341,contour_342,contour_343,contour_344,contour_345,contour_346,contour_347,contour_348,contour_349,contour_350,contour_351,contour_352,contour_353,contour_354,contour_355,contour_356,contour_357,contour_358,contour_359,contour_360,contour_361,contour_362,contour_363,contour_364,contour_365,contour_366,contour_367,contour_368,contour_369,contour_370,contour_371,contour_372,contour_373,contour_374,contour_375,contour_376,contour_377,contour_378,contour_379,contour_380,contour_381,contour_382,contour_383,contour_384,contour_385,contour_386,tempres,category,match
sel.03.ch01.210927.163703.52.ctr,Bottlenose,0.950666667,95,6949.21875,7001.953125,6937.5,6908.203125,6878.90625,6843.75,6773.4375,6744.140625,6703.125,6697.265625,6656.25,6626.953125,6597.65625,6568.359375,6527.34375,6451.171875,6386.71875,6328.125,6328.125,6275.390625,6246.09375,6199.21875,6164.0625,6128.90625,6105.46875,6076.171875,6035.15625,5994.140625,5988.28125,5941.40625,5882.8125,5871.09375,5789.0625,5736.328125,5367.1875,5267.578125,5273.4375,5238.28125,5214.84375,5179.6875,5179.6875,5167.96875,5460.9375,5613.28125,5589.84375,5578.125,5554.6875,5542.96875,5519.53125,5496.09375,5472.65625,5460.9375,5449.21875,5437.5,5425.78125,5408.203125,5402.34375,5402.34375,5390.625,5384.765625,5367.1875,5373.046875,5355.46875,5343.75,5332.03125,5308.59375,5285.15625,5285.15625,5285.15625,5285.15625,5285.15625,5308.59375,5320.3125,5320.3125,5320.3125,5308.59375,5308.59375,5296.875,5296.875,5261.71875,5214.84375,5173.828125,5156.25,5144.53125,5121.09375,5085.9375,5074.21875,5050.78125,5015.625,4599.609375,4500,4394.53125,4312.5,4242.1875,4171.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,129,97.5810063
sel.03.ch01.210928.103349.44.ctr,Bottlenose,0.969333333,97,6750,6849.609375,6585.9375,6380.859375,6000,5824.21875,5660.15625,5548.828125,5460.9375,5402.34375,5390.625,5402.34375,5402.34375,5402.34375,5425.78125,5437.5,5437.5,5437.5,5437.5,5408.203125,5390.625,5355.46875,5343.75,5296.875,5273.4375,5250,5203.125,5179.6875,5144.53125,5132.8125,5109.375,5074.21875,5074.21875,5050.78125,5050.78125,5039.0625,5027.34375,5015.625,5003.90625,4992.1875,4992.1875,4980.46875,4980.46875,4968.75,4968.75,4957.03125,4945.3125,4933.59375,4933.59375,4921.875,4921.875,4910.15625,4898.4375,4898.4375,4886.71875,4875,4863.28125,4851.5625,4839.84375,4839.84375,4828.125,4828.125,4828.125,4828.125,4816.40625,4816.40625,4804.6875,4804.6875,4792.96875,4792.96875,4781.25,4781.25,4769.53125,4769.53125,4757.8125,4746.09375,4746.09375,4746.09375,4734.375,4734.375,4722.65625,4722.65625,4710.9375,4699.21875,4699.21875,4693.359375,4687.5,4687.5,4675.78125,4669.921875,4664.0625,4652.34375,4652.34375,4640.625,4628.90625,4605.46875,4605.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,8,99.53260932
sel.03.ch01.210928.110838.55.ctr,Bottlenose,0.838666667,84,6199.21875,5964.84375,6375,6269.53125,6281.25,5835.9375,5718.75,5648.4375,5648.4375,5554.6875,5542.96875,5542.96875,5496.09375,5443.359375,5402.34375,5378.90625,5378.90625,5378.90625,5378.90625,5390.625,5378.90625,5390.625,5390.625,5414.0625,5542.96875,5566.40625,5566.40625,5583.984375,5625,5642.578125,5648.4375,5642.578125,5625,5595.703125,5531.25,5478.515625,5449.21875,5425.78125,5367.1875,5261.71875,5097.65625,5062.5,5015.625,5033.203125,5039.0625,5033.203125,5050.78125,5115.234375,5203.125,5367.1875,5472.65625,5478.515625,5507.8125,5507.8125,5507.8125,5472.65625,5437.5,5437.5,5437.5,5437.5,5437.5,5425.78125,5414.0625,5402.34375,5402.34375,5390.625,5367.1875,5337.890625,5320.3125,5320.3125,5320.3125,5308.59375,5285.15625,5250,5238.28125,5214.84375,5167.96875,5150.390625,5109.375,5068.359375,4664.0625,4617.1875,4593.75,4599.609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,8,97.76229469
sel.04.805326875.190606083143.ctr,Bottlenose,1.904222222,191,9562.5,9843.75,10335.9375,10968.75,11531.25,12234.375,12867.1875,13851.5625,14695.3125,15257.8125,15960.9375,15960.9375,15609.375,13851.5625,12867.1875,12164.0625,11601.5625,11109.375,10898.4375,10828.125,10968.75,11179.6875,11390.625,11742.1875,12375,12937.5,13640.625,14765.625,15398.4375,16031.25,16101.5625,16101.5625,15890.625,13710.9375,12656.25,11812.5,11179.6875,10968.75,10898.4375,10898.4375,11179.6875,11531.25,12164.0625,13078.125,14273.4375,16171.875,17718.75,18140.625,18843.75,17789.0625,17296.875,15187.5,12726.5625,11671.875,10968.75,10476.5625,10265.625,10125,10125,10406.25,10828.125,11460.9375,12375,13289.0625,13921.875,14695.3125,15117.1875,15750,15468.75,14414.0625,13148.4375,12234.375,11812.5,11460.9375,10968.75,10687.5,10406.25,10406.25,10546.875,10828.125,11390.625,12023.4375,12726.5625,13851.5625,15679.6875,17085.9375,18351.5625,19054.6875,18914.0625,18843.75,18210.9375,17648.4375,16242.1875,13289.0625,12375,11460.9375,9984.375,9632.8125,9140.625,8296.875,8015.625,7523.4375,7171.875,6890.625,6679.6875,6539.0625,6468.75,6398.4375,5976.5625,5976.5625,5906.25,5765.625,5695.3125,5554.6875,5484.375,5414.0625,5343.75,5273.4375,5273.4375,5273.4375,5273.4375,5273.4375,5273.4375,5273.4375,5273.4375,5203.125,5203.125,5132.8125,5062.5,4992.1875,4921.875,4851.5625,4710.9375,4640.625,4500,4359.375,4359.375,4289.0625,4218.75,4218.75,4148.4375,4148.4375,4148.4375,4218.75,4289.0625,4359.375,4570.3125,4640.625,4710.9375,4710.9375,4640.625,4500,4429.6875,4429.6875,4359.375,4289.0625,4289.0625,4218.75,4218.75,4218.75,4218.75,4218.75,4218.75,4218.75,4218.75,4289.0625,4289.0625,4289.0625,4359.375,4359.375,4359.375,4429.6875,4500,4429.6875,4429.6875,4359.375,4359.375,4359.375,4289.0625,4218.75,4218.75,4148.4375,4007.8125,3937.5,3796.875,3726.5625,3656.25,3656.25,3656.25,3585.9375,3656.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,28,97.60552749
sel.04.ch01.210709.111107.10.ctr,Bottlenose,0.317555556,32,11531.25,11460.9375,11812.5,12093.75,12726.5625,13007.8125,13148.4375,13218.75,13359.375,13640.625,13992.1875,14062.5,14132.8125,14273.4375,14273.4375,14414.0625,14484.375,14554.6875,14695.3125,14835.9375,14835.9375,14976.5625,15328.125,15328.125,15328.125,15750,18351.5625,18281.25,18070.3125,17789.0625,17648.4375,17085.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,87,98.34104005
sel.04.ch01.210927.161231.07.ctr,Bottlenose,0.416,42,9046.875,8964.84375,8777.34375,8566.40625,8203.125,7839.84375,7875,7822.265625,7828.125,7640.625,7617.1875,7669.921875,7769.53125,7851.5625,7933.59375,8091.796875,8308.59375,8531.25,8648.4375,8753.90625,8824.21875,8888.671875,8929.6875,8906.25,8906.25,8830.078125,8730.46875,8666.015625,8601.5625,8478.515625,8355.46875,8261.71875,8109.375,7869.140625,7687.5,7441.40625,7218.75,7013.671875,6867.1875,6773.4375,6738.28125,6480.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,50,96.62747734
sel.04.ch01.210927.162921.95.ctr,Bottlenose,0.684,69,7476.5625,7300.78125,6750,6281.25,5894.53125,5595.703125,5414.0625,5455.078125,5285.15625,5214.84375,5121.09375,5109.375,5132.8125,5109.375,5121.09375,5126.953125,5460.9375,5501.953125,5531.25,5578.125,5578.125,5578.125,5578.125,5578.125,5566.40625,5548.828125,5519.53125,5484.375,5460.9375,5431.640625,5402.34375,5390.625,4910.15625,4933.59375,4886.71875,4892.578125,4804.6875,4787.109375,4804.6875,4810.546875,4839.84375,4869.140625,4898.4375,4898.4375,4898.4375,4910.15625,4921.875,5302.734375,5460.9375,5460.9375,5496.09375,5496.09375,5507.8125,5496.09375,5460.9375,5460.9375,5414.0625,5396.484375,5332.03125,5314.453125,5261.71875,5226.5625,5203.125,5167.96875,5167.96875,5121.09375,5109.375,5021.484375,5062.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,8,96.79245432
sel.04.ch01.210928.102540.80.ctr,Bottlenose,0.744,75,6480.46875,6820.3125,6386.71875,6046.875,5871.09375,5654.296875,5613.28125,5583.984375,5589.84375,5589.84375,5601.5625,5607.421875,5613.28125,5625,5636.71875,5660.15625,5660.15625,5660.15625,5683.59375,5689.453125,5695.3125,5707.03125,5730.46875,5730.46875,5730.46875,5730.46875,5718.75,5701.171875,5695.3125,5683.59375,5671.875,5625,5589.84375,5525.390625,5484.375,5449.21875,5390.625,5349.609375,5296.875,5244.140625,5203.125,5203.125,5156.25,5115.234375,5074.21875,5091.796875,5085.9375,5074.21875,5074.21875,5062.5,5062.5,5062.5,5062.5,5044.921875,5039.0625,5003.90625,5003.90625,4980.46875,4980.46875,4980.46875,4980.46875,4980.46875,4980.46875,4980.46875,4992.1875,5103.515625,5109.375,5156.25,5144.53125,5162.109375,5121.09375,5115.234375,5039.0625,5150.390625,4968.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,8,98.45531969
sel.04.ch01.210928.102957.81.ctr,Bottlenose,0.789333333,79,5964.84375,6322.265625,5777.34375,5384.765625,5238.28125,5261.71875,5250,5250,5238.28125,5261.71875,5367.1875,5443.359375,5519.53125,5542.96875,5542.96875,5537.109375,5542.96875,5542.96875,5519.53125,5484.375,5484.375,5466.796875,5472.65625,5466.796875,5449.21875,5449.21875,5437.5,5437.5,5425.78125,5414.0625,5390.625,5367.1875,5343.75,5308.59375,5296.875,5267.578125,5261.71875,5261.71875,5261.71875,5261.71875,5261.71875,5261.71875,5250,5250,5250,5214.84375,5156.25,5097.65625,5085.9375,5085.9375,5074.21875,5039.0625,5039.0625,5015.625,5015.625,5003.90625,5003.90625,4992.1875,4992.1875,4992.1875,4980.46875,4968.75,4968.75,4968.75,4968.75,4968.75,4980.46875,4980.46875,4968.75,4892.578125,4886.71875,4851.5625,4851.5625,4839.84375,4875,4775.390625,4687.5,4628.90625,4605.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,8,99.44670493
sel.04.ch01.210928.103727.52.ctr,Bottlenose,0.892,90,7781.25,6890.625,6468.75,6339.84375,5835.9375,5648.4375,5507.8125,5373.046875,5296.875,5173.828125,4980.46875,4957.03125,4910.15625,4957.03125,4957.03125,4945.3125,4957.03125,5056.640625,5144.53125,5244.140625,5296.875,5343.75,5378.90625,5414.0625,5425.78125,5437.5,5437.5,5437.5,5437.5,5431.640625,5414.0625,5378.90625,5355.46875,5332.03125,5285.15625,5255.859375,5214.84375,5167.96875,5144.53125,5121.09375,5085.9375,5074.21875,5039.0625,4986.328125,4980.46875,4957.03125,4957.03125,4957.03125,4945.3125,4957.03125,4945.3125,4945.3125,4933.59375,4933.59375,4933.59375,4921.875,4921.875,4921.875,4898.4375,4910.15625,4886.71875,4880.859375,4875,4857.421875,4851.5625,4851.5625,4839.84375,4828.125,4804.6875,4804.6875,4792.96875,4792.96875,4769.53125,4769.53125,4757.8125,4751.953125,4734.375,4734.375,4722.65625,4710.9375,4710.9375,4705.078125,4687.5,4681.640625,4675.78125,4646.484375,4640.625,4605.46875,4593.75,4605.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,8,99.20236619
sel.05.805326875.190606083143.ctr,Bottlenose,1.875777778,188,10898.4375,10968.75,11179.6875,11671.875,12023.4375,12585.9375,13218.75,13921.875,14203.125,14625,14906.25,14976.5625,14765.625,13710.9375,12515.625,11460.9375,11039.0625,10828.125,10757.8125,10687.5,10898.4375,11179.6875,11812.5,12234.375,12726.5625,13359.375,14062.5,14835.9375,15328.125,16453.125,17015.625,16875,16101.5625,13570.3125,12375,11390.625,10898.4375,10476.5625,10335.9375,10476.5625,10546.875,10968.75,11320.3125,12023.4375,12867.1875,13710.9375,14835.9375,17015.625,17437.5,17648.4375,17648.4375,17367.1875,16734.375,15187.5,13289.0625,12023.4375,11250,10757.8125,10617.1875,10687.5,10898.4375,11179.6875,11812.5,12515.625,13429.6875,14343.75,15328.125,17789.0625,18000,18140.625,17859.375,17789.0625,17296.875,14976.5625,13148.4375,11812.5,11320.3125,10757.8125,10476.5625,10335.9375,10476.5625,10757.8125,11109.375,11882.8125,12867.1875,13921.875,14976.5625,17929.6875,18351.5625,18421.875,18843.75,18984.375,18281.25,17507.8125,16875,14414.0625,12445.3125,11109.375,10406.25,9843.75,9281.25,8789.0625,8437.5,8015.625,7664.0625,7171.875,6750,6398.4375,6117.1875,5976.5625,5835.9375,5695.3125,5554.6875,5484.375,5484.375,5484.375,5484.375,5484.375,5484.375,5554.6875,5554.6875,5625,5625,5625,5554.6875,5554.6875,5484.375,5414.0625,5343.75,5273.4375,5203.125,4921.875,4851.5625,4781.25,4781.25,4710.9375,4710.9375,4710.9375,4640.625,4640.625,4640.625,4570.3125,4570.3125,4500,4500,4500,4429.6875,4359.375,4218.75,4148.4375,4078.125,4007.8125,4007.8125,3937.5,3937.5,3867.1875,3867.1875,3867.1875,3796.875,3796.875,3796.875,3796.875,3726.5625,3726.5625,3656.25,3656.25,3656.25,3585.9375,3585.9375,3515.625,3515.625,3515.625,3445.3125,3375,3375,3375,3304.6875,3304.6875,3304.6875,3304.6875,3304.6875,3304.6875,3304.6875,3304.6875,3304.6875,3304.6875,3164.0625,3164.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,28,97.11444813
sel.05.ch01.210709.111129.39.ctr,Bottlenose,2.192222222,220,14343.75,16312.5,16453.125,16031.25,16101.5625,16031.25,16101.5625,16101.5625,16031.25,16031.25,16031.25,15960.9375,15960.9375,15820.3125,15750,15750,15468.75,15539.0625,15679.6875,15679.6875,15539.0625,15328.125,15187.5,14765.625,14132.8125,13289.0625,12585.9375,11812.5,10054.6875,9562.5,8859.375,8648.4375,8648.4375,8859.375,9210.9375,9562.5,9773.4375,10054.6875,10476.5625,10546.875,10687.5,10757.8125,10828.125,10898.4375,10898.4375,10757.8125,10687.5,10617.1875,10476.5625,10335.9375,10265.625,9843.75,9421.875,9210.9375,8789.0625,8296.875,8085.9375,7945.3125,7875,7875,8156.25,8718.75,9421.875,10406.25,11460.9375,12234.375,12656.25,13710.9375,14343.75,14414.0625,14835.9375,15046.875,15468.75,15468.75,15468.75,15468.75,15539.0625,15539.0625,15468.75,15609.375,15679.6875,15679.6875,15539.0625,15468.75,15468.75,15468.75,15328.125,14695.3125,14273.4375,13570.3125,12304.6875,10898.4375,9914.0625,9351.5625,8718.75,8437.5,8367.1875,8367.1875,10265.625,10546.875,10828.125,10898.4375,10968.75,10968.75,10968.75,10968.75,10898.4375,10898.4375,10687.5,10546.875,10406.25,10195.3125,9914.0625,9492.1875,9140.625,8789.0625,8437.5,8156.25,8085.9375,8085.9375,8085.9375,8156.25,8296.875,8578.125,9421.875,10265.625,11390.625,12164.0625,13148.4375,15539.0625,15609.375,15750,15960.9375,15890.625,15960.9375,15960.9375,15960.9375,15960.9375,15960.9375,15960.9375,15890.625,15890.625,15820.3125,15679.6875,15539.0625,15468.75,15257.8125,14835.9375,14625,14414.0625,13781.25,13289.0625,12093.75,10828.125,10054.6875,9210.9375,8718.75,8648.4375,8578.125,8578.125,8648.4375,8929.6875,9140.625,9351.5625,9562.5,9703.125,9914.0625,10054.6875,10406.25,10406.25,10406.25,10335.9375,10335.9375,10335.9375,8718.75,8929.6875,8437.5,7875,7664.0625,7242.1875,7031.25,6960.9375,6820.3125,7101.5625,7242.1875,7593.75,7804.6875,8296.875,8226.5625,8859.375,9703.125,10125,10476.5625,10968.75,11320.3125,11460.9375,11812.5,12234.375,12304.6875,12726.5625,13148.4375,13429.6875,13640.625,13781.25,13851.5625,14484.375,14414.0625,14484.375,14625,14835.9375,14906.25,14906.25,14906.25,14835.9375,14835.9375,14554.6875,14695.3125,14695.3125,14765.625,14625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,82,100
